time_key,music_key,grammy_key,popularity,has_grammy_match
,54376,,38,False
,54377,,63,False
,54378,,26,False
,54379,,55,False
,54380,,31,False
,54381,,0,False
,54382,,0,False
,54383,,72,False
,54384,,48,False
,54385,,42,False
,54386,,33,False
,54387,,31,False
,54388,,66,False
,54389,,20,False
,54390,,21,False
,54391,,22,False
,54392,,8,False
,54393,,66,False
,54394,,34,False
,54395,,64,False
,54396,,0,False
,54397,,47,False
,54398,,23,False
,54399,,0,False
,54400,,26,False
,54401,,44,False
,54402,,59,False
,54403,,20,False
,54404,,0,False
,54405,,63,False
,54406,,44,False
,54407,,73,False
,54408,,31,False
,54409,,36,False
,54410,,0,False
,54411,,57,False
,54412,,37,False
,54413,,0,False
,54414,,24,False
,54415,,35,False
,54416,,6,False
,54417,,64,False
,54418,,17,False
,54419,,39,False
,54420,,36,False
,54421,,14,False
,54422,,40,False
,54423,,0,False
,54424,,58,False
,54425,,10,False
,54426,,27,False
,54427,,20,False
,54428,,26,False
,54429,,42,False
,54430,,0,False
,54431,,20,False
,54432,,76,False
,54433,,49,False
,54434,,1,False
,54435,,0,False
,54436,,49,False
,54437,,44,False
,54438,,55,False
,54439,,24,False
,54440,,23,False
,54441,,37,False
,54442,,23,False
,54443,,25,False
,54444,,24,False
,54445,,47,False
,54446,,50,False
,54447,,1,False
,54448,,15,False
,54449,,0,False
,54450,,22,False
,54451,,0,False
,54452,,24,False
,54453,,0,False
,54454,,0,False
,54455,,18,False
,54456,,52,False
,54457,,44,False
,54458,,48,False
,54459,,0,False
,54460,,0,False
,54461,,23,False
,54462,,7,False
,54463,,19,False
,54464,,10,False
,54465,,59,False
,54466,,77,False
,54467,,66,False
,54468,,21,False
,54469,,37,False
,54470,,31,False
,54471,,30,False
,54472,,44,False
,54473,,1,False
,54474,,75,False
,54475,,20,False
,54476,,44,False
,54477,,34,False
,54478,,47,False
,54479,,28,False
,54480,,0,False
,54481,,67,False
,54482,,26,False
,54483,,62,False
,54484,,43,False
,54485,,34,False
,54486,,31,False
,54487,,63,False
,54488,,20,False
,54489,,29,False
,54490,,20,False
,54491,,63,False
,54492,,52,False
,54493,,37,False
,54494,,0,False
,54495,,57,False
,54496,,20,False
,54497,,38,False
,54498,,24,False
,54499,,57,False
,54500,,16,False
,54501,,42,False
,54502,,64,False
,54503,,31,False
,54504,,54,False
,54505,,39,False
,54506,,53,False
,54507,,1,False
,54508,,19,False
,54509,,45,False
,54510,,2,False
,54511,,0,False
,54512,,52,False
,54513,,32,False
,54514,,23,False
,54515,,36,False
,54516,,75,False
,54517,,39,False
,54518,,52,False
,54519,,65,False
,54520,,33,False
,54521,,0,False
,54522,,66,False
,54523,,0,False
,54524,,48,False
,54525,,11,False
,54526,,55,False
,54527,,62,False
,54528,,17,False
,54529,,54,False
,54530,,60,False
,54531,,47,False
,54532,,0,False
,54533,,23,False
,54534,,45,False
,54535,,51,False
,54536,,50,False
,54537,,0,False
,54538,,45,False
,54539,,39,False
,54540,,20,False
,54541,,0,False
,54542,,48,False
,54543,,66,False
,54544,,43,False
,54545,,43,False
,54546,,2,False
,54547,,56,False
,54548,,16,False
,54549,,43,False
,54550,,7,False
,54551,,74,False
,54552,,34,False
,54553,,25,False
,54554,,25,False
,54555,,23,False
,54556,,32,False
,54557,,78,False
,54558,,33,False
,54559,,43,False
,54560,,47,False
,54561,,38,False
,54562,,23,False
,54563,,58,False
,54564,,51,False
,54565,,32,False
,54566,,70,False
,54567,,51,False
,54568,,69,False
,54569,,35,False
,54570,,26,False
,54571,,0,False
,54572,,40,False
,54573,,48,False
,54574,,69,False
,54575,,31,False
,54576,,86,False
,54577,,61,False
,54578,,33,False
,54579,,53,False
,54580,,41,False
,54581,,0,False
,54582,,22,False
,54583,,20,False
,54584,,33,False
,54585,,5,False
,54586,,58,False
,54587,,19,False
,54588,,28,False
,54589,,11,False
,54590,,54,False
,54591,,18,False
,54592,,10,False
,54593,,69,False
,54594,,0,False
,54595,,10,False
,54596,,71,False
,54597,,53,False
,54598,,0,False
,54599,,16,False
,54600,,26,False
,54601,,61,False
,54602,,52,False
,54603,,57,False
,54604,,54,False
,54605,,30,False
,54606,,0,False
,54607,,46,False
,54608,,39,False
,54609,,1,False
,54610,,44,False
,54611,,78,False
,54612,,42,False
,54613,,67,False
,54614,,23,False
,54615,,52,False
,54616,,54,False
18.0,54617,28.0,77,True
,54618,,23,False
,54619,,48,False
,54620,,52,False
,54621,,65,False
,54622,,74,False
,54623,,10,False
,54624,,43,False
,54625,,29,False
,54626,,8,False
,54627,,23,False
,54628,,45,False
,54629,,13,False
,54630,,60,False
,54631,,25,False
,54632,,32,False
,54633,,20,False
,54634,,3,False
,54635,,30,False
,54636,,48,False
,54637,,27,False
,54638,,52,False
,54639,,38,False
,54640,,32,False
,54641,,30,False
,54642,,61,False
,54643,,15,False
,54644,,52,False
,54645,,20,False
,54646,,28,False
,54647,,0,False
,54648,,21,False
,54649,,6,False
,54650,,0,False
,54651,,25,False
,54652,,67,False
,54653,,43,False
,54654,,26,False
,54655,,62,False
,54656,,43,False
,54657,,45,False
,54658,,49,False
,54659,,64,False
,54660,,57,False
,54661,,0,False
,54662,,34,False
,54663,,0,False
,54664,,43,False
,54665,,20,False
,54666,,47,False
,54667,,3,False
,54668,,0,False
,54669,,0,False
,54670,,16,False
,54671,,35,False
,54672,,38,False
,54673,,25,False
,54674,,51,False
,54675,,42,False
,54676,,32,False
,54677,,63,False
,54678,,43,False
,54679,,38,False
,54680,,21,False
,54681,,27,False
,54682,,40,False
,54683,,74,False
,54684,,54,False
,54685,,57,False
,54686,,54,False
,54687,,44,False
,54688,,51,False
,54689,,72,False
,54690,,42,False
,54691,,20,False
,54692,,30,False
,54693,,64,False
,54694,,33,False
,54695,,32,False
,54696,,42,False
,54697,,43,False
,54698,,44,False
,54699,,0,False
,54700,,33,False
,54701,,42,False
,54702,,57,False
,54703,,18,False
,54704,,17,False
,54705,,0,False
,54706,,72,False
,54707,,46,False
,54708,,53,False
,54709,,37,False
,54710,,24,False
,54711,,34,False
,54712,,19,False
1.0,54713,1.0,0,True
,54714,,43,False
,54715,,32,False
,54716,,54,False
,54717,,30,False
,54718,,82,False
,54719,,72,False
,54720,,31,False
,54721,,39,False
,54722,,59,False
,54723,,11,False
,54724,,15,False
,54725,,23,False
,54726,,32,False
,54727,,62,False
,54728,,2,False
,54729,,37,False
,54730,,51,False
,54731,,43,False
,54732,,0,False
,54733,,10,False
,54734,,41,False
,54735,,19,False
,54736,,54,False
,54737,,51,False
,54738,,19,False
,54739,,37,False
,54740,,51,False
,54741,,1,False
,54742,,60,False
,54743,,21,False
,54744,,12,False
,54745,,18,False
,54746,,69,False
,54747,,80,False
,54748,,69,False
,54749,,7,False
,54750,,17,False
,54751,,38,False
,54752,,0,False
,54753,,27,False
,54754,,10,False
,54755,,0,False
,54756,,0,False
,54757,,39,False
,54758,,0,False
,54759,,26,False
,54760,,13,False
,54761,,12,False
,54762,,15,False
,54763,,71,False
,54764,,36,False
,54765,,42,False
,54766,,0,False
,54767,,54,False
,54768,,71,False
,54769,,35,False
,54770,,35,False
,54771,,12,False
,54772,,65,False
,54773,,0,False
,54774,,21,False
,54775,,12,False
,54776,,23,False
,54777,,63,False
,54778,,65,False
,54779,,68,False
,54780,,30,False
,54781,,58,False
,54782,,1,False
,54783,,21,False
,54784,,41,False
,54785,,24,False
,54786,,34,False
,54787,,0,False
,54788,,0,False
,54789,,37,False
,54790,,46,False
,54791,,47,False
,54792,,24,False
,54793,,18,False
,54794,,23,False
,54795,,0,False
,54796,,86,False
,54797,,66,False
,54798,,20,False
,54799,,30,False
,54800,,0,False
,54801,,56,False
,54802,,23,False
,54803,,0,False
,54804,,58,False
,54805,,2,False
,54806,,77,False
,54807,,27,False
,54808,,48,False
,54809,,23,False
,54810,,43,False
,54811,,16,False
,54812,,35,False
19.0,54813,29.0,0,True
,54814,,0,False
,54815,,30,False
,54816,,17,False
,54817,,0,False
,54818,,31,False
,54819,,56,False
,54820,,0,False
,54821,,70,False
,54822,,0,False
,54823,,39,False
,54824,,66,False
,54825,,25,False
,54826,,29,False
,54827,,22,False
,54828,,49,False
,54829,,0,False
,54830,,46,False
,54831,,50,False
,54832,,8,False
,54833,,15,False
,54834,,71,False
,54835,,21,False
,54836,,36,False
,54837,,45,False
,54838,,43,False
,54839,,40,False
,54840,,64,False
,54841,,43,False
,54842,,47,False
,54843,,43,False
,54844,,27,False
,54845,,0,False
,54846,,40,False
,54847,,3,False
,54848,,24,False
,54849,,0,False
,54850,,54,False
,54851,,56,False
,54852,,50,False
,54853,,38,False
,54854,,0,False
,54855,,61,False
,54856,,32,False
,54857,,38,False
,54858,,0,False
,54859,,30,False
,54860,,34,False
,54861,,45,False
,54862,,38,False
,54863,,20,False
,54864,,21,False
,54865,,72,False
,54866,,30,False
,54867,,0,False
,54868,,27,False
,54869,,5,False
,54870,,42,False
,54871,,38,False
,54872,,0,False
,54873,,31,False
,54874,,0,False
,54875,,42,False
,54876,,19,False
,54877,,60,False
,54878,,51,False
,54879,,45,False
,54880,,20,False
,54881,,76,False
,54882,,20,False
,54883,,39,False
,54884,,46,False
,54885,,8,False
,54886,,45,False
,54887,,39,False
,54888,,44,False
,54889,,0,False
,54890,,33,False
,54891,,44,False
,54892,,52,False
,54893,,38,False
,54894,,58,False
,54895,,68,False
,54896,,76,False
,54897,,42,False
,54898,,34,False
,54899,,38,False
,54900,,45,False
,54901,,40,False
,54902,,5,False
,54903,,21,False
,54904,,52,False
,54905,,33,False
,54906,,41,False
,54907,,19,False
,54908,,22,False
,54909,,42,False
,54910,,23,False
,54911,,45,False
,54912,,6,False
,54913,,32,False
,54914,,26,False
,54915,,23,False
,54916,,46,False
,54917,,32,False
,54918,,41,False
,54919,,54,False
,54920,,26,False
,54921,,3,False
,54922,,48,False
,54923,,23,False
,54924,,57,False
,54925,,55,False
,54926,,18,False
,54927,,3,False
,54928,,46,False
,54929,,26,False
,54930,,0,False
,54931,,54,False
,54932,,1,False
,54933,,67,False
,54934,,53,False
,54935,,70,False
,54936,,5,False
,54937,,48,False
,54938,,45,False
,54939,,54,False
,54940,,21,False
,54941,,23,False
,54942,,40,False
,54943,,48,False
,54944,,0,False
,54945,,74,False
,54946,,47,False
,54947,,23,False
,54948,,41,False
,54949,,0,False
,54950,,48,False
,54951,,57,False
,54952,,17,False
,54953,,0,False
,54954,,49,False
,54955,,30,False
,54956,,66,False
,54957,,43,False
,54958,,22,False
,54959,,65,False
,54960,,29,False
,54961,,69,False
,54962,,34,False
,54963,,1,False
,54964,,22,False
,54965,,1,False
,54966,,22,False
,54967,,49,False
,54968,,36,False
,54969,,26,False
,54970,,50,False
,54971,,41,False
,54972,,45,False
,54973,,21,False
,54974,,65,False
,54975,,68,False
,54976,,39,False
,54977,,57,False
,54978,,58,False
,54979,,34,False
,54980,,33,False
,54981,,65,False
,54982,,11,False
,54983,,26,False
,54984,,41,False
,54985,,3,False
,54986,,22,False
,54987,,77,False
,54988,,23,False
,54989,,37,False
,54990,,35,False
,54991,,60,False
,54992,,49,False
,54993,,33,False
,54994,,47,False
,54995,,59,False
,54996,,48,False
,54997,,43,False
,54998,,43,False
,54999,,17,False
,55000,,87,False
,55001,,44,False
,55002,,2,False
,55003,,26,False
,55004,,12,False
,55005,,24,False
,55006,,31,False
,55007,,45,False
,55008,,56,False
,55009,,54,False
,55010,,0,False
,55011,,35,False
,55012,,58,False
,55013,,0,False
,55014,,64,False
,55015,,0,False
,55016,,24,False
,55017,,46,False
,55018,,69,False
,55019,,36,False
,55020,,25,False
,55021,,21,False
,55022,,18,False
,55023,,56,False
,55024,,2,False
,55025,,33,False
,55026,,60,False
,55027,,58,False
,55028,,0,False
,55029,,39,False
,55030,,30,False
,55031,,35,False
,55032,,0,False
,55033,,96,False
,55034,,0,False
,55035,,65,False
,55036,,53,False
,55037,,67,False
,55038,,38,False
,55039,,59,False
,55040,,0,False
,55041,,0,False
,55042,,8,False
,55043,,36,False
,55044,,58,False
,55045,,0,False
,55046,,41,False
,55047,,17,False
,55048,,27,False
,55049,,27,False
,55050,,0,False
,55051,,26,False
,55052,,45,False
,55053,,2,False
,55054,,6,False
,55055,,54,False
,55056,,12,False
,55057,,45,False
,55058,,34,False
,55059,,35,False
,55060,,12,False
,55061,,38,False
,55062,,65,False
,55063,,24,False
,55064,,37,False
,55065,,21,False
,55066,,47,False
,55067,,23,False
,55068,,48,False
,55069,,22,False
,55070,,49,False
,55071,,9,False
,55072,,60,False
,55073,,64,False
,55074,,14,False
,55075,,40,False
,55076,,36,False
,55077,,49,False
,55078,,31,False
,55079,,36,False
,55080,,33,False
,55081,,25,False
,55082,,43,False
,55083,,1,False
,55084,,51,False
,55085,,0,False
,55086,,22,False
,55087,,63,False
,55088,,22,False
,55089,,67,False
,55090,,1,False
,55091,,74,False
,55092,,74,False
,55093,,0,False
,55094,,60,False
,55095,,27,False
,55096,,14,False
,55097,,13,False
,55098,,18,False
,55099,,39,False
,55100,,42,False
,55101,,32,False
,55102,,35,False
,55103,,21,False
,55104,,19,False
,55105,,61,False
,55106,,20,False
,55107,,57,False
,55108,,35,False
,55109,,0,False
,55110,,25,False
,55111,,26,False
,55112,,51,False
,55113,,22,False
,55114,,59,False
,55115,,32,False
,55116,,40,False
,55117,,18,False
,55118,,58,False
,55119,,29,False
,55120,,55,False
,55121,,42,False
,55122,,0,False
,55123,,0,False
,55124,,19,False
,55125,,0,False
,55126,,34,False
,55127,,12,False
,55128,,34,False
,55129,,41,False
,55130,,22,False
,55131,,23,False
,55132,,46,False
,55133,,15,False
,55134,,36,False
,55135,,31,False
,55136,,36,False
,55137,,63,False
,55138,,0,False
,55139,,5,False
,55140,,0,False
,55141,,22,False
,55142,,25,False
,55143,,25,False
,55144,,28,False
,55145,,16,False
,55146,,54,False
,55147,,23,False
,55148,,53,False
,55149,,20,False
,55150,,48,False
,55151,,0,False
,55152,,2,False
,55153,,30,False
,55154,,7,False
,55155,,58,False
,55156,,26,False
,55157,,27,False
,55158,,25,False
,55159,,34,False
,55160,,49,False
,55161,,0,False
,55162,,20,False
,55163,,64,False
,55164,,40,False
,55165,,62,False
,55166,,0,False
,55167,,59,False
,55168,,51,False
,55169,,0,False
,55170,,39,False
,55171,,70,False
,55172,,63,False
,55173,,25,False
,55174,,67,False
,55175,,59,False
,55176,,42,False
,55177,,21,False
,55178,,0,False
,55179,,71,False
,55180,,0,False
,55181,,65,False
,55182,,31,False
,55183,,36,False
,55184,,20,False
,55185,,23,False
,55186,,0,False
,55187,,36,False
,55188,,47,False
,55189,,46,False
,55190,,0,False
,55191,,0,False
,55192,,25,False
,55193,,7,False
,55194,,41,False
,55195,,53,False
,55196,,0,False
,55197,,0,False
,55198,,37,False
,55199,,11,False
,55200,,33,False
,55201,,45,False
,55202,,45,False
,55203,,41,False
,55204,,68,False
,55205,,38,False
,55206,,29,False
,55207,,14,False
,55208,,0,False
,55209,,47,False
,55210,,2,False
,55211,,57,False
,55212,,23,False
,55213,,46,False
,55214,,47,False
,55215,,16,False
,55216,,22,False
,55217,,63,False
,55218,,33,False
,55219,,22,False
,55220,,37,False
,55221,,43,False
,55222,,52,False
,55223,,72,False
,55224,,66,False
,55225,,43,False
,55226,,32,False
,55227,,60,False
,55228,,0,False
,55229,,41,False
,55230,,72,False
,55231,,18,False
,55232,,57,False
,55233,,8,False
,55234,,72,False
,55235,,47,False
,55236,,17,False
,55237,,45,False
,55238,,76,False
,55239,,38,False
,55240,,25,False
,55241,,38,False
,55242,,54,False
,55243,,0,False
,55244,,23,False
,55245,,40,False
,55246,,34,False
,55247,,16,False
,55248,,64,False
,55249,,86,False
,55250,,64,False
,55251,,16,False
,55252,,30,False
,55253,,30,False
,55254,,19,False
,55255,,2,False
,55256,,55,False
,55257,,25,False
,55258,,57,False
,55259,,50,False
,55260,,29,False
,55261,,10,False
,55262,,38,False
,55263,,50,False
,55264,,50,False
,55265,,0,False
,55266,,39,False
,55267,,19,False
,55268,,21,False
,55269,,22,False
,55270,,17,False
,55271,,48,False
,55272,,50,False
,55273,,12,False
,55274,,8,False
,55275,,57,False
,55276,,1,False
,55277,,45,False
,55278,,32,False
,55279,,21,False
,55280,,20,False
,55281,,24,False
,55282,,0,False
,55283,,34,False
,55284,,8,False
,55285,,21,False
,55286,,66,False
,55287,,0,False
,55288,,44,False
,55289,,0,False
,55290,,12,False
,55291,,0,False
,55292,,44,False
,55293,,54,False
,55294,,55,False
,55295,,44,False
,55296,,22,False
,55297,,31,False
,55298,,30,False
,55299,,44,False
,55300,,21,False
,55301,,45,False
,55302,,56,False
,55303,,40,False
,55304,,0,False
,55305,,29,False
,55306,,25,False
,55307,,43,False
,55308,,48,False
,55309,,45,False
,55310,,41,False
,55311,,0,False
,55312,,65,False
,55313,,42,False
,55314,,38,False
,55315,,16,False
,55316,,0,False
,55317,,21,False
,55318,,66,False
,55319,,54,False
,55320,,28,False
,55321,,68,False
,55322,,10,False
,55323,,32,False
,55324,,56,False
,55325,,53,False
,55326,,20,False
,55327,,54,False
,55328,,29,False
,55329,,43,False
,55330,,29,False
,55331,,59,False
,55332,,43,False
,55333,,17,False
,55334,,29,False
,55335,,55,False
,55336,,42,False
,55337,,30,False
,55338,,28,False
,55339,,33,False
,55340,,20,False
,55341,,31,False
,55342,,0,False
,55343,,70,False
,55344,,64,False
,55345,,5,False
,55346,,0,False
,55347,,56,False
,55348,,33,False
,55349,,50,False
,55350,,27,False
,55351,,37,False
,55352,,10,False
,55353,,54,False
,55354,,46,False
,55355,,67,False
,55356,,27,False
,55357,,34,False
,55358,,43,False
,55359,,67,False
,55360,,60,False
,55361,,35,False
,55362,,51,False
,55363,,20,False
,55364,,61,False
,55365,,0,False
,55366,,35,False
,55367,,39,False
,55368,,0,False
,55369,,22,False
,55370,,20,False
,55371,,47,False
,55372,,54,False
,55373,,43,False
,55374,,27,False
,55375,,36,False
,55376,,15,False
,55377,,21,False
,55378,,55,False
,55379,,8,False
,55380,,53,False
,55381,,0,False
,55382,,23,False
,55383,,70,False
,55384,,20,False
,55385,,38,False
,55386,,21,False
,55387,,0,False
,55388,,0,False
,55389,,0,False
,55390,,32,False
,55391,,22,False
,55392,,12,False
,55393,,45,False
,55394,,70,False
,55395,,0,False
,55396,,12,False
,55397,,0,False
,55398,,53,False
,55399,,51,False
,55400,,43,False
,55401,,46,False
,55402,,36,False
,55403,,25,False
,55404,,0,False
,55405,,55,False
,55406,,21,False
,55407,,0,False
,55408,,23,False
,55409,,3,False
,55410,,62,False
,55411,,0,False
,55412,,26,False
,55413,,9,False
,55414,,28,False
,55415,,22,False
,55416,,56,False
,55417,,59,False
,55418,,64,False
,55419,,20,False
,55420,,12,False
,55421,,16,False
,55422,,5,False
,55423,,40,False
,55424,,19,False
,55425,,0,False
,55426,,55,False
,55427,,0,False
,55428,,22,False
,55429,,10,False
,55430,,0,False
,55431,,44,False
,55432,,26,False
,55433,,44,False
,55434,,0,False
,55435,,35,False
,55436,,64,False
,55437,,51,False
,55438,,1,False
,55439,,62,False
,55440,,33,False
,55441,,17,False
,55442,,20,False
,55443,,12,False
,55444,,46,False
,55445,,43,False
,55446,,44,False
,55447,,51,False
,55448,,45,False
,55449,,11,False
,55450,,59,False
,55451,,64,False
,55452,,12,False
,55453,,14,False
,55454,,19,False
,55455,,57,False
,55456,,14,False
,55457,,40,False
,55458,,61,False
,55459,,83,False
,55460,,13,False
,55461,,18,False
,55462,,47,False
,55463,,5,False
,55464,,44,False
,55465,,21,False
,55466,,61,False
,55467,,47,False
,55468,,19,False
,55469,,11,False
,55470,,53,False
,55471,,49,False
,55472,,57,False
,55473,,66,False
,55474,,61,False
,55475,,41,False
,55476,,50,False
,55477,,20,False
,55478,,70,False
,55479,,25,False
,55480,,56,False
,55481,,26,False
,55482,,0,False
,55483,,27,False
,55484,,45,False
,55485,,17,False
,55486,,22,False
,55487,,41,False
,55488,,45,False
,55489,,56,False
,55490,,12,False
,55491,,0,False
,55492,,70,False
,55493,,32,False
,55494,,0,False
,55495,,40,False
,55496,,31,False
,55497,,23,False
,55498,,56,False
,55499,,41,False
,55500,,24,False
,55501,,34,False
,55502,,26,False
,55503,,61,False
,55504,,36,False
,55505,,78,False
,55506,,12,False
,55507,,43,False
,55508,,39,False
,55509,,58,False
,55510,,39,False
,55511,,24,False
,55512,,50,False
,55513,,25,False
,55514,,31,False
,55515,,37,False
,55516,,0,False
,55517,,0,False
,55518,,35,False
,55519,,0,False
,55520,,0,False
,55521,,44,False
,55522,,14,False
,55523,,38,False
,55524,,43,False
,55525,,26,False
,55526,,61,False
,55527,,22,False
,55528,,36,False
,55529,,36,False
,55530,,42,False
,55531,,70,False
,55532,,47,False
,55533,,41,False
,55534,,28,False
,55535,,0,False
,55536,,0,False
,55537,,28,False
,55538,,34,False
,55539,,62,False
,55540,,0,False
,55541,,31,False
,55542,,53,False
,55543,,1,False
,55544,,50,False
,55545,,44,False
,55546,,19,False
,55547,,18,False
,55548,,45,False
,55549,,68,False
,55550,,41,False
,55551,,31,False
,55552,,70,False
,55553,,0,False
,55554,,22,False
,55555,,42,False
,55556,,34,False
,55557,,33,False
,55558,,1,False
,55559,,39,False
,55560,,28,False
,55561,,41,False
,55562,,47,False
,55563,,0,False
,55564,,26,False
,55565,,81,False
,55566,,33,False
,55567,,40,False
,55568,,55,False
,55569,,49,False
,55570,,48,False
,55571,,24,False
,55572,,19,False
,55573,,27,False
,55574,,27,False
,55575,,0,False
,55576,,45,False
,55577,,0,False
,55578,,45,False
,55579,,35,False
,55580,,20,False
,55581,,25,False
,55582,,55,False
,55583,,0,False
,55584,,22,False
,55585,,51,False
,55586,,55,False
,55587,,58,False
,55588,,58,False
,55589,,0,False
,55590,,36,False
,55591,,31,False
,55592,,44,False
,55593,,56,False
,55594,,27,False
,55595,,0,False
,55596,,20,False
,55597,,33,False
,55598,,32,False
,55599,,0,False
,55600,,0,False
,55601,,35,False
,55602,,22,False
,55603,,31,False
,55604,,54,False
,55605,,24,False
,55606,,31,False
,55607,,24,False
,55608,,24,False
,55609,,12,False
,55610,,18,False
,55611,,45,False
,55612,,29,False
,55613,,46,False
,55614,,0,False
,55615,,22,False
,55616,,44,False
,55617,,45,False
,55618,,16,False
,55619,,0,False
,55620,,24,False
,55621,,0,False
,55622,,23,False
,55623,,20,False
,55624,,46,False
,55625,,52,False
,55626,,44,False
,55627,,0,False
,55628,,59,False
,55629,,62,False
,55630,,65,False
,55631,,36,False
,55632,,45,False
,55633,,16,False
,55634,,16,False
,55635,,50,False
,55636,,0,False
,55637,,22,False
,55638,,1,False
,55639,,21,False
,55640,,45,False
,55641,,53,False
,55642,,41,False
,55643,,16,False
,55644,,44,False
,55645,,44,False
,55646,,0,False
,55647,,57,False
,55648,,61,False
,55649,,42,False
4.0,55650,5.0,71,True
,55651,,19,False
,55652,,56,False
,55653,,71,False
,55654,,12,False
,55655,,29,False
,55656,,50,False
,55657,,61,False
,55658,,45,False
,55659,,43,False
,55660,,60,False
,55661,,38,False
,55662,,57,False
,55663,,4,False
,55664,,0,False
,55665,,59,False
,55666,,40,False
,55667,,0,False
,55668,,69,False
,55669,,17,False
,55670,,16,False
,55671,,78,False
,55672,,53,False
,55673,,0,False
,55674,,57,False
,55675,,26,False
,55676,,1,False
,55677,,48,False
,55678,,34,False
,55679,,72,False
,55680,,5,False
,55681,,57,False
,55682,,31,False
,55683,,54,False
,55684,,0,False
,55685,,5,False
,55686,,47,False
,55687,,45,False
,55688,,53,False
,55689,,60,False
,55690,,68,False
,55691,,17,False
,55692,,41,False
,55693,,31,False
,55694,,36,False
,55695,,27,False
,55696,,83,False
,55697,,53,False
,55698,,49,False
,55699,,7,False
,55700,,9,False
,55701,,40,False
,55702,,0,False
,55703,,0,False
,55704,,70,False
,55705,,0,False
,55706,,46,False
,55707,,74,False
,55708,,62,False
,55709,,32,False
,55710,,26,False
,55711,,0,False
,55712,,54,False
,55713,,0,False
,55714,,1,False
,55715,,8,False
,55716,,46,False
,55717,,41,False
,55718,,44,False
,55719,,0,False
,55720,,17,False
,55721,,30,False
,55722,,64,False
,55723,,12,False
,55724,,0,False
,55725,,18,False
,55726,,56,False
,55727,,37,False
,55728,,23,False
,55729,,21,False
,55730,,26,False
,55731,,22,False
,55732,,0,False
,55733,,57,False
,55734,,31,False
,55735,,24,False
,55736,,0,False
,55737,,14,False
,55738,,0,False
,55739,,47,False
,55740,,0,False
,55741,,36,False
,55742,,35,False
,55743,,0,False
,55744,,0,False
,55745,,21,False
,55746,,20,False
,55747,,0,False
,55748,,0,False
,55749,,56,False
,55750,,0,False
,55751,,17,False
,55752,,0,False
,55753,,51,False
,55754,,58,False
,55755,,1,False
,55756,,12,False
,55757,,0,False
,55758,,29,False
,55759,,35,False
,55760,,0,False
,55761,,59,False
,55762,,33,False
,55763,,53,False
,55764,,65,False
,55765,,28,False
,55766,,8,False
,55767,,0,False
,55768,,18,False
,55769,,29,False
,55770,,55,False
,55771,,46,False
,55772,,24,False
,55773,,41,False
,55774,,26,False
,55775,,59,False
,55776,,48,False
,55777,,13,False
,55778,,39,False
,55779,,33,False
,55780,,0,False
,55781,,0,False
,55782,,0,False
,55783,,44,False
,55784,,63,False
,55785,,7,False
,55786,,63,False
,55787,,38,False
,55788,,72,False
,55789,,23,False
,55790,,47,False
,55791,,18,False
,55792,,58,False
,55793,,35,False
,55794,,13,False
,55795,,11,False
,55796,,28,False
,55797,,17,False
,55798,,51,False
,55799,,45,False
,55800,,24,False
,55801,,61,False
,55802,,23,False
,55803,,40,False
,55804,,37,False
,55805,,48,False
,55806,,64,False
,55807,,37,False
,55808,,21,False
,55809,,0,False
,55810,,49,False
,55811,,17,False
,55812,,33,False
,55813,,28,False
,55814,,0,False
,55815,,36,False
,55816,,48,False
,55817,,24,False
,55818,,10,False
,55819,,23,False
,55820,,71,False
,55821,,22,False
,55822,,0,False
,55823,,17,False
,55824,,50,False
,55825,,40,False
,55826,,4,False
,55827,,42,False
,55828,,43,False
,55829,,24,False
,55830,,55,False
,55831,,0,False
,55832,,9,False
,55833,,30,False
,55834,,29,False
,55835,,18,False
,55836,,0,False
,55837,,24,False
,55838,,46,False
,55839,,29,False
,55840,,0,False
,55841,,52,False
,55842,,60,False
,55843,,37,False
,55844,,47,False
,55845,,31,False
,55846,,33,False
,55847,,12,False
,55848,,13,False
,55849,,28,False
,55850,,42,False
,55851,,54,False
,55852,,52,False
,55853,,22,False
,55854,,41,False
,55855,,19,False
,55856,,24,False
,55857,,44,False
,55858,,62,False
,55859,,46,False
,55860,,49,False
,55861,,46,False
,55862,,36,False
,55863,,78,False
,55864,,60,False
,55865,,16,False
,55866,,24,False
,55867,,0,False
,55868,,23,False
,55869,,57,False
,55870,,51,False
,55871,,20,False
,55872,,50,False
,55873,,3,False
,55874,,46,False
,55875,,50,False
,55876,,37,False
,55877,,51,False
,55878,,39,False
,55879,,26,False
,55880,,9,False
,55881,,4,False
,55882,,60,False
,55883,,77,False
,55884,,42,False
,55885,,0,False
,55886,,44,False
,55887,,35,False
,55888,,16,False
,55889,,60,False
,55890,,35,False
,55891,,35,False
,55892,,24,False
,55893,,41,False
,55894,,49,False
,55895,,44,False
,55896,,27,False
,55897,,37,False
,55898,,20,False
,55899,,44,False
,55900,,57,False
,55901,,1,False
,55902,,39,False
,55903,,37,False
,55904,,26,False
,55905,,66,False
,55906,,44,False
,55907,,72,False
,55908,,33,False
,55909,,29,False
,55910,,51,False
,55911,,57,False
,55912,,25,False
,55913,,53,False
,55914,,30,False
,55915,,62,False
,55916,,26,False
,55917,,39,False
,55918,,28,False
,55919,,0,False
,55920,,21,False
,55921,,44,False
,55922,,72,False
,55923,,24,False
,55924,,32,False
,55925,,54,False
