year,title,published_at,updated_at,category,nominee,artist,workers,img
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Compilation Soundtrack For Visual Media,The Greatest Showman,Hugh Jackman (& Various Artists),"Alex Lacamoire, Benj Pasek, Justin Paul & Greg Wells, compilation producers; Derik Lee, Ian MacGregor & Greg Wells, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Hugh%2BJackman/Hugh%2520Jackman_1_1_1600072433Muzooka.jpg?itok=QC-uhq-7
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Music Video,This Is America,Childish Gambino,"Hiro Murai, video director; Ibra Ake, Jason Cole & Fam Rothstein, video producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Childish%2BGambino/Childish%2520Gambino_1_1_1591112936.jpg?itok=AU_J_f8x
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Music Film,Quincy,Quincy Jones,"Alan Hicks & Rashida Jones, video directors; Paula DuPré Pesmen, video producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Quincy%2BJones/Quincy%2520Jones_1_1_1596789836.jpg?itok=54PdILuC
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Record Of The Year,24K Magic,Bruno Mars,"Shampoo Press & Curl (Christopher Brody Brown, Philip Lawrence & Bruno Mars), producers; Serban Ghenea, John Hanes & Charles Moniz, engineers/mixers; Tom Coyne, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bruno%2BMars/Bruno%2520Mars_1_1_1578385368.jpg?itok=KhxnacRR
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Album Of The Year,24K Magic,Bruno Mars,"Shampoo Press & Curl (Christopher Brody Brown, Philip Lawrence & Bruno Mars), producers; Serban Ghenea, John Hanes & Charles Moniz, engineers/mixers; Christopher Brody Brown, James Fauntleroy, Philip Lawrence & Bruno Mars, songwriters; Tom Coyne, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bruno%2BMars/Bruno%2520Mars_1_1_1578385368.jpg?itok=KhxnacRR
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Pop Vocal Album,÷ (Divide),Ed Sheeran,"Ed Sheeran, producer; Joe Rubel, Chris Sclafani & Mark ""Spike"" Stent, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ed%2BSheeran/Ed%2520Sheeran_1_1_1594056948.jpg?itok=On8YTR-K
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Dance Recording,Tonite,LCD Soundsystem,"James Murphy, producer; James Murphy, mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/LCD%2BSoundsystem/LCD%2520Soundsystem_1_1_1581552170.jpg?itok=_4cWi_2l
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Dance/Electronic Album,3-D The Catalogue,Kraftwerk,"Serge Gräfe, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kraftwerk/Kraftwerk_1_1_1575360657.jpg?itok=5Dpt8XLs
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rock Album,A Deeper Understanding,The War On Drugs,"Shawn Everett, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/The%2BWar%2BOn%2BDrugs/The%2520War%2520On%2520Drugs_1_1_1578384442.jpg?itok=ce7kfzO2
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Alternative Music Album,Sleep Well Beast,The National,"David Chalmin, Peter Katis, Jonathan Low & Sean O'Brien, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/The%2BNational/The%2520National_1_1_1581551769.jpg?itok=23ipvRgH
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Urban Contemporary Album,Starboy,The Weeknd,"Circut, Doc McKinney & The Weeknd, producers; Serban Ghenea, John Hanes, Doc McKinney & Josh Smith, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/The%2BWeeknd/The%2520Weeknd_1_1_1596247865.jpg?itok=rjKyI9uH
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best R&B Album,24K Magic,Bruno Mars,"Shampoo Press & Curl, producers; Serban Ghenea, John Hanes & Charles Moniz, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bruno%2BMars/Bruno%2520Mars_1_1_1578385368.jpg?itok=KhxnacRR
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Rap Album,DAMN.,Kendrick Lamar,"Sounwave & Anthony ""Topdawg"" Tiffith, producers; Derek ""MixedByAli"" Ali, James ""The White Black Man"" Hunt & Matt Schaeffer, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kendrick%2BLamar/Kendrick%2520Lamar_1_1_1596249253.jpg?itok=yNvRDP1Y
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Country Album,From A Room: Volume 1,Chris Stapleton,"Dave Cobb & Chris Stapleton, producers; Vance Powell, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Chris%2BStapleton/Chris%2520Stapleton_1_1_1581551781.jpg?itok=ud0xLx64
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best New Age Album,Dancing On Water,Peter Kater,"Peter Kater, producer; Peter Kater, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Peter%2BKater/Peter%2520Kater_1_1_1581554053.jpg?itok=TFsf2wjd
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Jazz Vocal Album,Dreams And Daggers,Cécile McLorin Salvant,"Al Pryor & Cécile McLorin Salvant, producers; Todd Whitelock & Damon Whittemore, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/C%25C3%25A9cile%2BMcLorin%2BSalvant/Cecile%2520McLorin%2520Salvant_1_1_1588264786.jpg?itok=ZI5BvUzC
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Jazz Instrumental Album,Rebirth,Billy Childs,"Billy Childs, producer; Rich Breen, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Billy%2BChilds/Billy%2520Childs_1_1_1581647571.jpg?itok=fGAL4PEd
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Gospel Album,Let Them Fall In Love,CeCe Winans,"Alvin Love III & Tommy Sims, producers; Jimmy Douglass, Ben Kane & Vance Powell, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/CeCe%2BWinans/CeCe%2520Winans_1_1_1581629168.jpg?itok=nuNQyGOJ
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Contemporary Christian Music Album,Chain Breaker,Zach Williams,"Jonathan Smith, producer; Jon Kaplan, Buckley Miller, Jonathan Smith, Colby Wedgeworth & Mark Zellmer, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Zach%2BWilliams/Zach%2520Williams_1_1_1589203860.jpg?itok=-LP-eodk
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Roots Gospel Album,Sing It Now: Songs Of Faith & Hope,Reba McEntire,"Reba McEntire & Doug Sisemore, producers; Sean Neff & Todd Tidwell, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Reba%2BMcEntire/Reba%2520McEntire_1_1_1578387350.jpg?itok=UEMLeH_f
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Latin Pop Album,El Dorado,Shakira,"Shakira, producer; Carlos Hernandez Carbonell & Dave Clauss, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Shakira/Shakira_1_1_1594207397.jpg?itok=X_hiC5-c
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,"Best Latin Rock, Urban or Alternative Album",Residente,Residente,"Residente, producer; Rafael Arcaute, Beatriz Artola, Tom Elmhirst & Phil Joly, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Residente/Residente_1_1_1596466006.jpg?itok=0bFvIH8-
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Regional Mexican Music Album (Including Tejano),Arrieros Somos Sesiones Acústicas,Aida Cuevas,"Rodrigo Cuevas, producer; Rodrigo Cuevas, Gael Hedding & Acradio Hernández, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Aida%2BCuevas/Aida%2520Cuevas_1_1_1581554595.jpg?itok=7z39XfnT
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Americana Album,The Nashville Sound,Jason Isbell And The 400 Unit,"Dave Cobb, producer; Matt Ross-Spang, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jason%2BIsbell/Jason%2520Isbell_1_1_1596138781.jpg?itok=SFaQvVti
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Bluegrass Album,Laws Of Gravity,The Infamous Stringdusters,"Billy Hume & The Infamous Stringdusters, producers; Billy Hume, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/The%2BInfamous%2BStringdusters/The%2520Infamous%2520Stringdusters_1_1_1578385196.jpg?itok=YaD1hrbq
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Traditional Blues Album,Blue & Lonesome,The Rolling Stones,"Don Was, producer; Krish Sharma, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/rolling_stones_spotlight_623462898.png?itok=yydRz1v1
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Contemporary Blues Album,TajMo,Taj Mahal & Keb' Mo',"Taj Mahal & Keb' Mo', producers; Zach Allen, John Caldwell, Ross Hogarth & Casey Wasner, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Taj%2BMahal/Taj%2520Mahal_1_1_1596802673.jpg?itok=ekwieOZA
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Folk Album,Mental Illness,Aimee Mann,"Paul Bryan, producer; Paul Bryan & Ryan Freeland, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Aimee%2BMann/Aimee%2520Mann_1_1_1575371225.jpg?itok=vY8vJDZ0
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Reggae Album,Stony Hill,"Damian ""Jr. Gong"" Marley","Damian ""Jr. Gong"" Marley, producer; Marc Lee & Gennaro ""Geronimo"" Schiano, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Damian%2BMarley/Damian%2520Marley_1_1_1591265412.jpg?itok=Mm5lmYZ8
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best World Music Album,Shaka Zulu Revisited: 30th Anniversary Celebration,Ladysmith Black Mambazo,"Mitch Goldstein & Ladysmith Black Mambazo, producers; Nonhlanhla Buthelezi & Mthandeni Mvelase, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ladysmith%2BBlack%2BMambazo/Ladysmith%2520Black%2520Mambazo_1_1_1585147865.jpg?itok=GRzbQUPR
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,"Best Spoken Word Album (Includes Poetry, Audio Books & Storytelling)",The Princess Diarist,Carrie Fisher,"Dan Zitt, producer; Nikki Banks Maurer, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Carrie%2BFisher/Carrie%2520Fisher_1_1_1581629258.jpg?itok=5kCllMp8
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Comedy Album,The Age Of Spin & Deep In The Heart Of Texas,Dave Chappelle,"Rikki Hughes, Stan Lathan, Sina Sadighi, Carla Sims & Geof Wills, producers; Michael Abbott, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dave%2BChappelle/Dave%2520Chappelle_1_1_1581629380.jpg?itok=3HV8iP_8
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Remixed Recording,You Move (Latroit Remix),(Depeche Mode),"Dennis White, remixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dennis%2BWhite/Dennis%2520White_1_1_1581612797.jpg?itok=BJxfSDR1
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Surround Sound Album,Early Americans,(Jane Ira Bloom),"Jim Anderson, surround mix engineer; Darcy Proper, surround mastering engineer; Jim Anderson & Jane Ira Bloom, surround producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jim%2BAnderson/Jim%2520Anderson_1_1_1581638867.jpg?itok=owpF-7EP
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Music Video,HUMBLE.,Kendrick Lamar,"Dave Meyers & The Little Homies, video directors; Jason Baum, Dave Free, Jamie Rabineau, Nathan K. Scherrer & Anthony Tiffith, video producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kendrick%2BLamar/Kendrick%2520Lamar_1_1_1596249253.jpg?itok=yNvRDP1Y
2017,60th Annual GRAMMY Awards  (2017),2018-05-22T03:08:24-07:00,2019-09-10T01:06:11-07:00,Best Music Film,The Defiant Ones,(Various Artists),"Allen Hughes, video director; Sarah Anthony, Fritzi Horstman, Broderick Johnson, Gene Kirkwood, Andrew Kosove, Laura Lancaster, Michael Lombardo, Jerry Longarzo, Doug Pray & Steven Williams, video producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Steven%2BWilliams/Steven%2520Williams_1_1_1597180183.jpg?itok=Aw1iIu8W
2016,59th Annual GRAMMY Awards  (2016),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,Record Of The Year,Hello,Adele,"Greg Kurstin, producer; Julian Burg, Tom Elmhirst, Emile Haynie, Greg Kurstin, Liam Nolan, Alex Pasco & Joe Visciano, engineers/mixers; Tom Coyne & Randy Merrill, mastering engineers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Adele/Adele_1_1_1584090130.jpg?itok=xlwW6t3a
2016,59th Annual GRAMMY Awards  (2016),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,Album Of The Year,25,Adele,"Danger Mouse, Samuel Dixon, Paul Epworth, Greg Kurstin, Max Martin, Ariel Rechtshaid, Shellback, Ryan Tedder & The Smeezingtons (Christopher ""Brody"" Brown, Philip Lawrence & Bruno Mars), producers; Julian Burg, Austen Jux Chandler, Cameron Craig, Samuel Dixon, Tom Elmhirst, Declan Gaffney, Serban Ghenea, John Hanes, Emile Haynie, Jan Holzner, Michael Ilbert, Chris Kasych, Greg Kurstin, Charles Moniz, Liam Nolan, Alex Pasco, Mike Piersante, Ariel Rechtshaid, Rich Rich, Dave Schiffman, Joe Visciano & Matt Wiggins, engineers/mixers; Tom Coyne & Randy Merrill, mastering engineers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Adele/Adele_1_1_1584090130.jpg?itok=xlwW6t3a
2016,59th Annual GRAMMY Awards  (2016),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,Best Traditional Pop Vocal Album,Summertime: Willie Nelson Sings Gershwin,Willie Nelson,"Buddy Cannon & Matt Rollings, producers; Ed Cherney, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Willie%2BNelson/Willie%2520Nelson_1_1_1578385381.jpg?itok=Dc-WqO_x
2016,59th Annual GRAMMY Awards  (2016),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,Best Pop Vocal Album,25,Adele,"Tom Elmhirst, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Adele/Adele_1_1_1584090130.jpg?itok=xlwW6t3a
2016,59th Annual GRAMMY Awards  (2016),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,Best Dance Recording,Don't Let Me Down,The Chainsmokers Featuring Daya,"The Chainsmokers (Alex Pall & Andrew Taggart), producers; Jordan Young, mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/The%2BChainsmokers/The%2520Chainsmokers_1_1_1578384536.jpg?itok=du5XODbX
2016,59th Annual GRAMMY Awards  (2016),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,Best Dance/Electronic Album,Skin,Flume,"Flume, producer; Eric J Dubowsky & Flume, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Flume/Flume_1_1_1588264597.jpg?itok=mXrjnc4N
2016,59th Annual GRAMMY Awards  (2016),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,Best Contemporary Instrumental Album,Culcha Vulcha,Snarky Puppy,"Nic Hard, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Snarky%2BPuppy/Snarky%2520Puppy_1_1_1575358554.jpg?itok=jpWrNGFf
2016,59th Annual GRAMMY Awards  (2016),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,Best Rock Album,Tell Me I'm Pretty,Cage The Elephant,"Dan Auerbach, producer; Collin Dupuis & Tom Elmhirst, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Cage%2BThe%2BElephant/Cage%2520The%2520Elephant_1_1_1581551756.jpg?itok=mhAGqzDZ
2016,59th Annual GRAMMY Awards  (2016),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,Best Alternative Music Album,Blackstar,David Bowie,"David Bowie & Tony Visconti, producers; Tom Elmhirst & Kevin Killen, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/David%2BBowie/David%2520Bowie_1_1_1581552306.jpg?itok=zzZOO1tP
2016,59th Annual GRAMMY Awards  (2016),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,Best Urban Contemporary Album,Lemonade,Beyoncé,"Beyoncé, producer; Stuart White, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Beyonc%25C3%25A9%2BKnowles/Beyonc%25C3%25A9_1_1_1597674429.jpg?itok=1jKGWBfF
2016,59th Annual GRAMMY Awards  (2016),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,Best R&B Album,Lalah Hathaway Live,Lalah Hathaway,"Lalah Hathaway, producer; Anthony Jeffries, Coobie Lewis & Brian Vibberts, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lalah%2BHathaway/Lalah%2520Hathaway_1_1_1588264727.jpg?itok=xEiTnDJS
2016,59th Annual GRAMMY Awards  (2016),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,Best Rap Album,Coloring Book,Chance The Rapper,"Jeff Lane, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Chancelor%2BBennett/Chance%2520The%2520Rapper_1_1_1581551756.jpg?itok=sD2KjlWQ
2016,59th Annual GRAMMY Awards  (2016),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,Best Country Album,A Sailor's Guide To Earth,Sturgill Simpson,"Sturgill Simpson, producer; David Ferguson & Sean Sullivan, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Sturgill%2BSimpson/Sturgill%2520Simpson_1_1_1591113009.jpg?itok=pMVJbjil
2016,59th Annual GRAMMY Awards  (2016),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,Best Jazz Vocal Album,Take Me To The Alley,Gregory Porter,"Kamau Kenyatta & Gregory Porter, producers; Jay Newland & Charlie Paakkari, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Gregory%2BPorter/Gregory%2520Porter_1_1_1592251517.jpg?itok=eJd90TcH
2016,59th Annual GRAMMY Awards  (2016),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,Best Jazz Instrumental Album,Country For Old Men,John Scofield,"John Scofield, producer; Jay Newland, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/John%2BScofield/John%2520Scofield_1_1_1581553699.jpg?itok=N7hmZoJs
2016,59th Annual GRAMMY Awards  (2016),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,Best Latin Jazz Album,Tribute To Irakere: Live In Marciac,Chucho Valdés,"Chucho Valdés, producer; Orestes Águila, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Chucho%2BVald%25C3%25A9s/Chucho%2520Valdes_1_1_1581560137.jpg?itok=jZ6vH_c6
