year,title,published_at,updated_at,category,nominee,artist,workers,img,grammy_nominee_key,grammy_artist_key
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best new age album,winds of samsara,ricky kej and wouter kellerman,"ricky kej and wouter kellerman, producers; ricky kej and wouter kellerman, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/ricky%2bkej/ricky%2520kej_1_1_1581565238.jpg?itok=2vlb38yz,winds of samsara,ricky kej and wouter kellerman
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best jazz vocal album,beautiful life,dianne reeves,"terri lyne carrington, producer; jeremy loucas, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/terri%2blyne%2bcarrington/terri%2520lyne%2520carrington_1_1_1581553550.jpg?itok=fqlbhrm1,beautiful life,dianne reeves
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best large jazz ensemble album,life in the bubble,gordon goodwin's big phat band,"gregg field and dan savant, producers; gregg field and tommy vicari, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/gordon%2bgoodwin%2527s%2bbig%2bphat%2bband/gordon%2520goodwin%2527s%2520big%2520phat%2520band_1_1_1581556730.jpg?itok=iunbrey2,life in the bubble,gordon goodwin's big phat band
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best latin jazz album,the offense of the drum,arturo o'farrill and the afro latin jazz orchestra,"todd barkan, eric oberstein and kabir sehgal, producers; katherine miller, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/arturo%2bo%2527farrill%2b%2526%2bthe%2bafro%2blatin%2bjazz%2borchestra/arturo%2520o%2527farrill%2520%2526%2520the%2520afro%2520latin%2520jazz%2520orchestra_1_1_1581554698.jpg?itok=z1qt4idc,the offense of the drum,arturo o'farrill and the afro latin jazz orchestra
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best gospel album,help,erica campbell,"warryn campbell, producer; rob chiarelli and larry whitt, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/erica%2bcampbell/erica%2520campbell_1_1_1581554605.jpg?itok=dl6yqhvy,help,erica campbell
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best contemporary christian music album,run wild. live free. love strong.,for king and country,"for king and country (joel smallbone and luke smallbone), producers; ainslie grosser and mike x oconnor, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/for%2bking%2b%2526%2bcountry/for%2520king%2520%2526%2520country_1_1_1594893266.jpg?itok=vbdvbpd1,run wild. live free. love strong.,for king and country
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best roots gospel album,shine for all the people,mike farris,"mike farris, producer; chad brown, mike farris and ross gower, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/mike%2bfarris/mike%2520farris_1_1_1581553380.jpg?itok=xifs16op,shine for all the people,mike farris
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best latin pop album,tangos,ruben blades,"carlos franzetti, producer; chris sulit, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/rub%25c3%25a9n%2bblades/rub%25c3%25a9n%2520blades_1_1_1596119391.jpg?itok=gbbu_jpt,tangos,ruben blades
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,"best latin rock, urban or alternative album",multiviral,calle 13,"calle 13 (eduardo cabra and rene perez), producers; john blais and michael brauer, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/calle13-spotlight-130489913.png?itok=j7rrdmdb,multiviral,calle 13
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best regional mexican music album (including tejano),mano a mano - tangos a la manera de vicente fernandez,vicente fernandez,"vicente fernandez, producer; alejandro ramirez espinal and javier ramirez, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/vicente%2bfernandez/vicente%2520fernandez_1_1_1592222005.jpg?itok=d_3nb9fl,mano a mano - tangos a la manera de vicente fernandez,vicente fernandez
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best tropical latin album,mas + corazon profundo,carlos vives,"andres castro and carlos vives, producers; edgar barrera, scott canto, andres castro, francisco diaz, javier garza, guikanko gomez, shafik palis and curt schneider, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/carlos%2bvives/carlos%2520vives_1_1_1596812937.jpg?itok=pvqhprqu,mas + corazon profundo,carlos vives
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best americana album,the river and the thread,rosanne cash,"rick de pofi and john leventhal, producers; rick de pofi and john leventhal, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/rosanne%2bcash/rosanne%2520cash_1_1_1588845547.jpg?itok=mmorb3u0,the river and the thread,rosanne cash
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best blues album,step back,johnny winter,"paul nelson, producer; mike ""metal"" goldberg and brendan muldowney, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/johnny%2bwinter/johnny%2520winter_1_1_1581555569.jpg?itok=jqeyy780,step back,johnny winter
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best folk album,remedy,old crow medicine show,"ted hutt, producer; ted hutt and ryan mall, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/old%2bcrow%2bmedicine%2bshow/old%2520crow%2520medicine%2520show_1_1_1595937949.jpg?itok=szqei5ge,remedy,old crow medicine show
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best regional roots music album,the legacy,jo-el sonnier,"jo-el sonnier and shane theriot, producers; tony daigle, jo-el sonnier and shane theriot, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/jo-el%2bsonnier/jo-el%2520sonnier_1_1_1581563505.jpg?itok=ibupx_x_,the legacy,jo-el sonnier
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best reggae album,fly rasta,ziggy marley,"ziggy marley, producer; isha erskine and andrew scheps, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/ziggy%2bmarley/ziggy%2520marley_1_1_1578385064.jpg?itok=b83wyv27,fly rasta,ziggy marley
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best world music album,eve,angelique kidjo,"patrick dillett, producer; michael brauer, patrick dillett and laurent dupuy, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/ang%25c3%25a9lique%2bkidjo/ang%25c3%25a9lique%2520kidjo_1_1_1598366948.jpg?itok=wgfbf5nx,eve,angelique kidjo
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,"best spoken word album (includes poetry, audio books and storytelling)",diary of a mad diva,joan rivers,"diane mckiernan, producer; nikki banks maurer and jared o'connell, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/joan%2brivers/joan%2520rivers_1_1_1581553827.jpg?itok=af_w0yhj,diary of a mad diva,joan rivers
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best comedy album,mandatory fun,weird al yankovic,"weird al yankovic, producer; rafael serrano, brian warwick and dave way, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/weird_al_yankovic_spotlight_510334176.png?itok=u7swdhr0,mandatory fun,weird al yankovic
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best compilation soundtrack for visual media,frozen,(various artists),"kristen anderson-lopez, robert lopez, tom macdougall and chris montan, compilation producers; david boucher, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/david%2bboucher/david%2520boucher_1_1_1581619732.jpg?itok=hrevw5z4,frozen,(various artists)
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best music video,happy,pharrell williams,"we are from la (pierre dupaquier and clement durou), video directors; kathleen heffernan, solal micenmacher, jett steiger and cedric troadec, video producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/pharrell%2bwilliams/pharrell%2520williams_1_1_1581551862.jpg?itok=3oicxgsf,happy,pharrell williams
2014,57th Annual GRAMMY Awards  (2014),2017-11-28T00:03:45-08:00,2020-09-01T12:16:40-07:00,best music film,20 feet from stardom,"darlene love, merry clayton, lisa fischer and judith hill","morgan neville, video director; gil friesen and caitrin rogers, video producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/darlene%2blove/darlene%2520love_1_1_1581552073.jpg?itok=94t-9i74,20 feet from stardom,"darlene love, merry clayton, lisa fischer and judith hill"
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,record of the year,get lucky,daft punk featuring pharrell williams and nile rodgers,"thomas bangalter and guy-manuel de homem-christo, producers; peter franco, mick guzauski, florian lagatta and daniel lerner, engineers/mixers; antoine chabert and bob ludwig, mastering engineers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/465384097_daft_punk_pharrell.jpg?itok=tz0izksi,get lucky,daft punk featuring pharrell williams and nile rodgers
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,album of the year,random access memories,daft punk,"julian casablancas, dj falcon, todd edwards, chilly gonzales, giorgio moroder, panda bear, nile rodgers, paul williams and pharrell williams, featured artists; thomas bangalter, julian casablancas, guy-manuel de homem-christo, dj falcon and todd edwards, producers; peter franco, mick guzauski, florian lagatta, guillaume le braz and daniel lerner, engineers/mixers; antoine chabert and bob ludwig, mastering engineers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/465276899_daft_punk.jpg?itok=lnrbgtfq,random access memories,daft punk
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best pop instrumental album,steppin' out,herb alpert,"herb alpert and lani hall, producers; mick guzauski, hussain jiffry and alan myerson, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/herb%2balpert/herb%2520alpert_1_1_1581628867.jpg?itok=45uhbqpe,steppin' out,herb alpert
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best pop vocal album,unorthodox jukebox,bruno mars,"philip lawrence, ari levine and bruno mars, producers; ari levine and manny marroquin, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/bruno%2bmars/bruno%2520mars_1_1_1578385368.jpg?itok=khxnacrr,unorthodox jukebox,bruno mars
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best dance recording,clarity,zedd featuring foxes,"zedd, producer; zedd, mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/zedd/zedd_1_1_1591112930.jpg?itok=loy_jmk8,clarity,zedd featuring foxes
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best dance/electronica album,random access memories,daft punk,"daft punk (thomas bangalter and guy-manuel de homem-christo), producers; peter franco, mick guzauski and florian lagatta, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/daft%2bpunk/daft%2520punk_1_1_1578385203.jpg?itok=hx6oiajd,random access memories,daft punk
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best traditional pop vocal album,to be loved,michael buble,"bob rock, producer; eric helmkamp, roger monk and bob rock, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/michael%2bbubl%25c3%25a9/michael%2520bubl%25c3%25a9_1_1_1578385534.jpg?itok=qjp6bog2,to be loved,michael buble
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best rock album,celebration day,led zeppelin,"dick curruthers and jim parsons, producers; john catlin, alan moulder and tim summerhayes, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/led%2bzeppelin/led%2520zeppelin_1_1_1581552172.jpg?itok=mfszs-cu,celebration day,led zeppelin
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best alternative music album,modern vampires of the city,vampire weekend,"ariel rechtshaid, producer; michael harris, ariel rechtshaid, nick rowe and dave schiffman, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/vampire%2bweekend/vampire%2520weekend_1_1_1578387474.jpg?itok=maj-5e-g,modern vampires of the city,vampire weekend
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best urban contemporary album,unapologetic,rihanna,"kuk harrell, producer; kuk harrell, manny marroquin and marcos tovar, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/rihanna/rihanna_1_1_1581552340.jpg?itok=0uce4ss-,unapologetic,rihanna
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best r and b album,girl on fire,alicia keys,"alicia keys, producer; manny marroquin and ann mincieli, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/alicia%2bkeys/alicia%2520keys_1_1_1584094646.jpg?itok=viomizar,girl on fire,alicia keys
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best rap album,the heist,macklemore and ryan lewis,"macklemore and ryan lewis, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/ryan%2blewis/ryan%2520lewis_1_1_1581552314.jpg?itok=x87o4cva,the heist,macklemore and ryan lewis
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best country album,same trailer different park,kacey musgraves,"luke laird, shane mcanally and kacey musgraves, producers; charlie brocco and ryan gore, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/kacey%2bmusgraves/kacey%2520musgraves_1_1_1578384727.jpg?itok=oqq3rnwh,same trailer different park,kacey musgraves
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best new age album,love's river,laura sullivan,"eric sullivan, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/laura%2bsullivan/laura%2520sullivan_1_1_1581552651.jpg?itok=tffr7i8l,love's river,laura sullivan
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best jazz vocal album,liquid spirit,gregory porter,"brian bacchus, producer; jay newland, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/gregory%2bporter/gregory%2520porter_1_1_1592251517.jpg?itok=ejd90tch,liquid spirit,gregory porter
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best jazz instrumental album,money jungle: provocative in blue,terri lyne carrington,"terri lyne carrington, producer; jeremy loucas and mike marciano, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/terri%2blyne%2bcarrington/terri%2520lyne%2520carrington_1_1_1581553550.jpg?itok=fqlbhrm1,money jungle: provocative in blue,terri lyne carrington
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best large jazz ensemble album,night in calisia,"randy brecker, wodek pawlik trio and kalisz philharmonic","jacek gawlowski, leszek kaminski and jaroslaw regulski, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/randy%2bbrecker/randy%2520brecker_1_1_1575373868.jpg?itok=9qxybydg,night in calisia,"randy brecker, wodek pawlik trio and kalisz philharmonic"
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best latin jazz album,song for maura,paquito d'rivera and trio corrente,"brenda feliciano and jacques figueras, producers; carlos akamine and daniel freiberg, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/paquito%2bd%2527rivera/paquito%2520d%2527rivera_1_1_1581554599.jpg?itok=qygxlw4p,song for maura,paquito d'rivera and trio corrente
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best gospel album,greater than [live],tye tribbett,"brandon jones and tye tribbett, producers; john jaszcz, ryan moys and brian thomason, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/tye%2btribbett/tye%2520tribbett_1_1_1597167626.jpg?itok=g6lnva_y,greater than [live],tye tribbett
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best contemporary christian music album,overcomer,mandisa,"david garcia and christopher stevens, producers; david garcia and christopher stevens, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/mandisa/mandisa_1_1_1598306051.jpg?itok=-2f3uort,overcomer,mandisa
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best latin pop album,vida,draco rosa,"draco rosa, producer; benny faccone, seth horan atkins and sadaharu yagi, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/draco%2brosa/draco%2520rosa_1_1_1589896032.jpg?itok=uuafm9qx,vida,draco rosa
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"best latin rock, urban or alternative album",treinta dias,la santa cecilia,"sebastian krys, producer; sebastian krys, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/la%2bsanta%2bcecilia/la%2520santa%2520cecilia_1_1_1578384712.jpg?itok=lxeclxz2,treinta dias,la santa cecilia
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best regional mexican music album (including tejano),a mi manera,mariachi divas de cindy shea,"salvador ""chava"" sandoval, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/mariachi%2bdivas%2bde%2bcindy%2bshea/mariachi%2520divas%2520de%2520cindy%2520shea_1_1_1581557400.jpg?itok=wsysztbw,a mi manera,mariachi divas de cindy shea
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best americana album,old yellow moon,emmylou harris and rodney crowell,"brian ahern, producer; donivan cowart, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/emmylou%2bharris/emmylou%2520harris_1_1_1596198478.jpg?itok=wsjvpp65,old yellow moon,emmylou harris and rodney crowell
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best bluegrass album,the streets of baltimore,del mccoury band,"david ferguson, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/david%2bferguson/david%2520ferguson_1_1_1581556736.jpg?itok=fbusqoem,the streets of baltimore,del mccoury band
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best blues album,get up!,ben harper with charlie musselwhite,"chris goldsmith, sheldon gomberg, ben harper, jesse ingalls, jason mozersky and jordan richardson, producers; sheldon gomberg, jason gossman, bill mims and erich talaba, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/ben%2bharper/ben%2520harper_1_1_1578385482.jpg?itok=kpbf7evm,get up!,ben harper with charlie musselwhite
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best folk album,my favorite picture of you,guy clark,"shawn camp, guy clark and chris latham, producers; chris latham, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/guy%2bclark/guy%2520clark_1_1_1595949076.jpg?itok=v0ycozeq,my favorite picture of you,guy clark
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best regional roots music album,dockside sessions,terrance simien and the zydeco experience,"george g. receli, producer; david farrell and george g. receli, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/terrance%2bsimien%2b%2526%2bthe%2bzydeco%2bexperience/terrance%2520simien%2520%2526%2520the%2520zydeco%2520experience_1_1_1581628613.jpg?itok=qsrlt1x4,dockside sessions,terrance simien and the zydeco experience
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best reggae album,ziggy marley in concert,ziggy marley,"ziggy marley, producer; errol brown and fabian cooke, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/ziggy%2bmarley/ziggy%2520marley_1_1_1578385064.jpg?itok=b83wyv27,ziggy marley in concert,ziggy marley
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best world music album,live: singing for peace around the world,ladysmith black mambazo,"mitch goldstein, producer; jon picciano, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/ladysmith%2bblack%2bmambazo/ladysmith%2520black%2520mambazo_1_1_1585147865.jpg?itok=grzbqupr,live: singing for peace around the world,ladysmith black mambazo
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best children's album,throw a penny in the wishing well,jennifer gasoi,"jennifer gasoi, producer; pierre messier, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/jennifer%2bgasoi/jennifer%2520gasoi_1_1_1581621103.jpg?itok=wdb_vu4a,throw a penny in the wishing well,jennifer gasoi
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"best spoken word album (includes poetry, audio books and storytelling)",america again: re-becoming the greatness we never weren't,stephen colbert,"aaron cohen and michele mcgonigle, producers; christine m. farrell and todd kilponen, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/aaron%2bcohen/aaron%2520cohen_1_1_1581555097.jpg?itok=l4d9tdsh,america again: re-becoming the greatness we never weren't,stephen colbert
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best comedy album,calm down gurrl,kathy griffin,"don worsham, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/kathy%2bgriffin/kathy%2520griffin_1_1_1581555734.jpg?itok=9cddg6st,calm down gurrl,kathy griffin
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best compilation soundtrack for visual media,sound city: real to reel,dave grohl and various artists,"butch vig, compilation producer; james brown, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/david%2bgrohl/dave%2520grohl_1_1_1591113061.jpg?itok=hl8m1ehf,sound city: real to reel,dave grohl and various artists
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best music video,suit and tie,justin timberlake featuring jay z,"david fincher, video director; timory king, video producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/transparent_square_21.png?itok=nlqjmfit,suit and tie,justin timberlake featuring jay z
2013,56th Annual GRAMMY Awards  (2013),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best music film,live kisses,paul mccartney,"jonas akerlund, video director; violaine etienne, aron levine and scott rodger, video producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/paul%2bmccartney/paul%2520mccartney_1_1_1591112977.jpg?itok=e0dszgtj,live kisses,paul mccartney
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,record of the year,somebody that i used to know,gotye featuring kimbra,"wally de backer, producer; wally de backer and francois tetaz, engineers/mixers; william bowden, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/161396233_gotye_kimbra.jpg?itok=4_a2llji,somebody that i used to know,gotye featuring kimbra
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,album of the year,babel,mumford and sons,"markus dravs, producer; robin baynton, ruadhri cushnan and matt lawrence, engineers/mixers; bob ludwig, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/161430627_mumford_sons.jpg?itok=otgiihll,babel,mumford and sons
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best pop instrumental album,impressions,chris botti,"bobby colomby, producer; allen m. sides, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/chris%2bbotti/chris%2520botti_1_1_1576352517.jpg?itok=m284g-x6,impressions,chris botti
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best pop vocal album,stronger,kelly clarkson,"serban ghenea and john hanes, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/kelly%2bclarkson/kelly%2520clarkson_1_1_1594057028.jpg?itok=meubzogc,stronger,kelly clarkson
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best dance recording,bangarang,skrillex featuring sirah,"skrillex, producer; skrillex, mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/skrillex/skrillex_1_1_1579166214.jpg?itok=sbt7rssq,bangarang,skrillex featuring sirah
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best dance/electronica album,bangarang,skrillex,"skrillex, producer; skrillex, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/skrillex/skrillex_1_1_1579166214.jpg?itok=sbt7rssq,bangarang,skrillex
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best traditional pop vocal album,kisses on the bottom,paul mccartney,"tommy lipuma, producer; al schmitt, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/paul%2bmccartney/paul%2520mccartney_1_1_1591112977.jpg?itok=e0dszgtj,kisses on the bottom,paul mccartney
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best rock album,el camino,the black keys,"danger mouse and the black keys (dan auerbach and patrick carney), producers; tchad blake and kennie takahashi, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/the%2bblack%2bkeys/the%2520black%2520keys_1_1_1595949843.jpg?itok=vg62uatp,el camino,the black keys
